title,type-of-cuisine,ingredients,image-url,price_inr,rating,calories,diet_type
South Indian Style Vazhaithandu Poriyal - Banana Stem Curry with No Onion and No Garlic,South Indian Recipes,"salt,mustard seeds,banana stem,black peppercorns,curry leaves,white urad dal (split),turmeric powder,green chillies,sunflower oil",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,170,3.4,260,veg
Corn Korma,Indian,"salt,green chilli,mustard seeds,ghee,asafoetida (hing),black pepper powder,curry leaves,coriander (dhania) leaves,sweet corn,coconut milk,rice flour",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Corn_Korma.jpg,130,4.5,480,veg
Peach Cobbler Scones,Continental,"salt,baking powder,buttermilk cold,sugar,vanilla,cinnamon stick (dalchini) ground,eggs,peaches (you may tinned peaches but be sure drain them completely),flour (maida),butter",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Monika_Manchanda/Peach_Cobbler_Scones.jpg,310,4.5,740,non-veg
Spicy and Tangy Mixed Vegetable Poha With Peanuts,North Indian Recipes,"salt,coriander (dhania),ginger,mustard seeds,poha (flattened rice),green peas (matar),figaro pure olive oil,carrot,curry leaves,sugar,onion,cumin seeds (jeera),peanuts (moongphali),lemon,green bell pepper (capsicum),turmeric powder,green chillies",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/short-format-Mixed_Vegetable_Poha_Recipe_With_Figaro_Olive_Oil-2.jpg,180,3.6,445,veg
Mangalorean Style Masala Pundi - Steamed rice dumpling in Onion Gravy,Mangalorean,"salt,tamarind water,coconut,mustard seeds,asafoetida (hing),cloves garlic,curry leaves,dosa rice dried completely,coriander (dhania) leaves,onion,coriander (dhania) seeds,methi seeds (fenugreek seeds),cumin seeds (jeera),white urad dal (split),dry red chillies",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,210,3.4,345,veg
Udupi Style Heerekai Bajji -Ridge Gourd Fritters,Karnataka,"salt,sunflower oil,red chilli powder,gram flour (besan),baking soda,rice flour,turmeric powder,ridge gourd (turai peerkangai) skin",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Udupi_Style_Heeraikai_Bajji_RecipeRidge_Gourd_Fritters_Recipe.jpg,90,3.8,635,veg
Puffed Rice Upma - Murmura Upma,South Indian Recipes,"tomato,salt,ginger,mustard seeds,puffed rice,coriander (dhania) leaves,green peas (matar),curry leaves,onion,cumin seeds (jeera),peanuts (moongphali),lemon,turmeric powder,green chillies,sunflower oil",https://www.kuchpakrahahai.in/wp-content/uploads/2016/09/Vegetable-rawa-upma.jpg,130,3.9,640,veg
Andhra Style Kandagadda Vepudu - Yam Stir Fry,Andhra,"salt,elephant yam (suransenairatalu),ginger,green chilli,mustard seeds,red chilli powder,cloves garlic,curry leaves,black pepper powder,turmeric powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Andhra_Style_Kandagadda_Vepadu_Recipe_Yam_Stir_Fry_Recipe.jpg,100,4.6,185,veg
"Whole Wheat, Oatmeal and Amaranth Fruitcake Cookie",Continental,"dry fruits rum,wheat flour,baking soda heaped,walnuts coarsley,rajgira flour (amaranth flour),dark chocolate chips,eggs ( banana replace eggs),milk,brown sugar (demerara sugar),baking powder heaped,flax seed powder (flax meal),instant oats (oatmeal),sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Donna_George/Whole_Wheat_Oatmeal_and_Amaranth_Fruitcake_Cookies.jpg,290,3.9,720,non-veg
Roasted Bell Pepper Quinoa,Continental,"salt,red bell pepper (capsicum),rosemary,water,virgin olive oil,cloves garlic,lemon,black pepper powder,green bell pepper (capsicum),quinoa",https://www.archanaskitchen.com/images/Roasted_Bell_Pepper_Quinoa_Recipe-1.jpg,200,3.8,240,veg
